3500
0,8156307419304499
0,5566435089273288
0,6456617106068876
0,5043218882507635
0,8310593701588939
0,4667521628294473
0,7621666749567598
0,4778542133926775
0,6997630126173677
0,3888853403477028
0,7495843063363956
0,5021671861807401
0,7286980893615324
0,552679746759959
0,8079037404762776
0,5971543343029211
0,6480699615107871
0,48848399911062945
0,7564603434426058
0,5311352564463303
0,8072085313362529
0,4808637421879149
0,8309775707382797
0,46595378819879657
0,8528448300292983
0,5288669043104846
0,8807641581268802
0,443514248214655
0,9129827068614897
0,5720775870837858
0,7757833011643912
0,5650953727792075
0,812555817433255
0,49245698643146496
0,7752374969355886
0,45856150934452455
0,662672860838392
0,5612471484464722
0,807162242228245
0,5175250431808269
0,828831121590461
0,5189614641857
0,7883972667236634
0,5289420154548327
0,8083378214206504
0,47973003411313225
0,8257597028294338
0,491229492997494
0,7868698005747917
0,5127141822162332
0,7906443960086807
0,4976531330226611
0,7946114424871129
0,4815235759237868
0,8032523412239364
0,4530758323592436
0,6813373146121847
0,4741556286102256
0,839448641255334
0,5138336743224975
0,9003567996022267
0,5282885717623405
0,8572940914692847
0,5231867724788457
0,7715217282560118
0,5052202656951075
0,8375707507659876
0,5038714979571202
0,8365484257172887
0,5755777553662941
0,6923691897392301
0,6032046375949062
0,7675700858713367
0,5007483960556735
0,7400551167498167
0,39874393578360556
0,7148305088814152
0,41521814740104773
0,7166077985138251
0,4622211117099578
0,7886231079945705
0,4959371377605744
0,657612403887923
0,45130961331397623
0,7075383982456277
0,39539723744343336
0,7876037616057161
0,6074559862075367
0,8139411698791891
0,47756656756152005
0,7389603151070518
0,5688579355978955
0,7847541043226152
0,433625070337943
0,8543580906704027
0,39390123946253447
0,7774196436114962
0,5446780835211379
0,7913468813632271
0,3673882814162662
0,8240160052600894
0,5169440063679869
0,7915300767128344
0,49384960481140866
0,7790791491722605
0,5056318634239786
0,7064398986696035
0,3989768760600446
0,7761392586372674
0,5242046583558739
0,8299279700300388
0,587236620218623
0,878322585722363
0,45951094430854494
0,7823120574392858
0,57020652733522
0,6988131581785239
0,49990538240590904
0,7656725861024267
0,41160881935604615
0,6923432737506092
0,48594149555854643
0,8460556555515624
0,48672076986070134
0,8247721032275688
0,5002257226540618
0,8034558433391864
0,5370515092098114
0,8295537528722249
0,43613087661149785
0,798320267259793
0,5055378557709023
0,8436900259300913
0,5876808836814469
0,7505567496860689
0,5035600613111924
0,8588777987596308
0,5119444225744384
0,8286826355589337
0,5787303019909866
0,8644066844447467
0,4046094548787196
0,7103963878616569
0,5645454978352246
0,6902048597259447
0,38838600506393495
0,6507968261377648
0,4604170748994295
0,6798717595116712
0,5530484991324056
0,8212347717404396
0,4569250426580987
0,8372754795353067
0,5214903136284607
0,790928811826084
0,4607575495459458
0,8790887716132398
0,41243589770696226
0,9138498562319574
0,4408388557344128
0,778824294308607
0,5308501492294098
0,7865198820163057
0,5849367780311618
0,6946844418455745
0,4998789317941462
0,8502820825053489
0,5838427934749335
0,8140649183278305
0,4753178392569531
0,740185118191168
0,4281295296412846
0,7189128374204864
0,580327901316319
0,7938649860350835
0,5011998513246892
0,8291913256633909
0,48402404292272666
0,677485245545507
0,575137552144101
0,808883428640101
0,4015348731822851
0,8101243313914642
0,519381798249872
0,8113256735318815
0,510013372716255
0,7968030809137757
0,5529438842196773
0,857993024221442
0,43070543725496463
0,7692178127280352
0,49796334052036834
0,8185690389907654
0,4609068219388079
0,6962966771455879
0,53236293784363
0,8185526033356136
0,5481137480529106
0,8787415163357957
0,5201275750264627
0,8339538466002737
0,604739130022377
0,7122632601082203
0,42862442853084515
0,7753857381170098
0,5121118790843449
0,7946072707503405
0,49008886644346455
0,7545687707672205
0,5106832380359908
0,736879756536343
0,45372490528678183
0,7988848516967499
0,4480491338249056
0,7085033377015394
0,433365959883165
0,8172012796546899
0,5007976797135232
0,6875108459182997
0,4584240582799901
0,7974888565652287
0,5009705197368389
0,870796463535622
0,5131643745555147
0,8692236678205542
0,5051693396229422
0,6851907648709435
0,5699347185805488
0,8151612995146443
0,4929021168402981
0,8179319932426401
0,5139352863124923
0,7179051072958221
0,41991220860670925
0,8955530245788981
0,4420457483253947
0,8302436112963641
0,4898708436025257
0,8579728060786509
0,5939576580432328
0,8173700018138136
0,44383236276293175
0,8407280238532645
0,5171066172506054
0,7890045061380949
0,5374753299486119
0,795446302625821
0,5747250240033189
0,7400443481160135
0,4567244002050627
0,6890851757969677
0,4211073340712092
0,7731136409466164
0,4985998238722038
0,7653539037698481
0,5413939659610959
0,7609939531516384
0,5132892639841684
0,6827697793466041
0,5541042058912227
0,806028751455506
0,5441890612895703
0,8867464323605647
0,47114377655836925
0,8488194854673192
0,5318130112101864
0,8207013058787341
0,490457026142246
0,7564019465253783
0,4623111622644384
0,7761802625323035
0,5058418656544653
0,8815393585995951
0,4750008473532673
0,735737581956214
0,5412289119525863
0,7588534064547193
0,5143421977968111
0,6751747242290981
0,5826141292145701
0,8282370794451475
0,5431814425934434
0,919918295276513
0,5516201699962336
0,7247094236991506
0,5558198129264075
0,7885284071701106
0,4997150844721572
0,8218573554314552
0,4065818231485372
0,7727359770420417
0,6294778948330734
0,7456702251646411
0,5115566964855692
0,8320414238910638
0,5022536652293449
0,7223615973530245
0,4037590274192561
0,739529766210967
0,4461772983255667
0,6595276061210742
0,4607748383622312
0,8471301028772529
0,5630466001228892
0,8624388408442434
0,4953772312607415
0,7911896167688104
0,5001465815789362
0,7885813522316972
0,5328761724853307
0,7948547831735111
0,4910245984319888
0,7552493424078209
0,6239363352149813
0,8461601007621901
0,5122748947810137
0,8509617176091103
0,42759535509139796
0,7761498943017546
0,5530061097897555
0,8322768374801773
0,43009308310812044
0,7630995571420456
0,5265419396828033
0,8097785536476537
0,4880525557246017
0,6903570181475818
0,46133243419372244
0,7377463139282648
0,47790128985063396
0,8295102773899318
0,5009478973580626
0,7765972549892104
0,4912050279851709
0,7250306564948122
0,4978245886596681
0,8198195686253059
0,5307970871016038
0,7895565779017504
0,47699398372530555
0,8117496709180818
0,46853625448938396
0,7896423362569891
0,5123848573183735
0,7796417477839418
0,5056209305770905
0,8861073046630027
0,4218237282774478
0,7162068693906603
0,4693594877457309
0,846490135419761
0,4872974005179757
0,8145515557189367
0,5501535333785619
0,8249047070461142
0,49307645876239226
0,8261134416197984
0,4047905034096797
0,8132341842745827
0,5487281479481234
0,7996894598624367
0,534803377930278
0,6953005492503397
0,5028506219464884
0,8045580877386731
0,5760715122744221
0,8134382082290451
0,4023888359234234
0,8897215367500497
0,4983130012416622
0,8815338896459365
0,570617681101986
0,7938744833886945
0,5010856261434669
0,7763214539585012
0,4700048698799785
0,9012853887520199
0,5689848861954653
0,9305305617282278
0,4618347311291643
0,6619506901978207
0,486701572133507
0,752398243269476
0,5713102765506081
0,7006304563788776
0,5000461186298631
0,7520903654207145
0,6010393794649906
0,9036727426197012
0,4395806991850513
0,7116484172496449
0,5264515057713642
0,8902914192170851
0,4997019418976859
0,7027858263875275
0,579602549512528
0,792631714473878
0,5323818841057428
0,7798848582716464
0,6459683821975004
0,8179283136537716
0,37913295143322795
0,9061260667093437
0,5641681147647849
0,7070357946484378
0,4188529840502558
0,7799413800668327
0,3593315179329893
0,9154087908470935
0,5241244495645087
0,822293433278876
0,4842154250154557
0,8287711959316887
0,5906776089081157
0,7116208673017114
0,6128003144591718
0,8327303034416639
0,49123510380400587
0,6872489675347915
0,5468181279984353
0,793988040609706
0,5002807519455716
0,7704004741059569
0,382508844394339
0,8881398082299085
0,42847427937424143
0,6844699747546793
0,5650491158029164
0,7128991765573505
0,4912021097355064
0,7955500733403299
0,5056497106728716
0,7563391492225325
0,5140943176469321
0,8011186756343247
0,38077398556655817
0,7572722064227655
0,5611704328958448
0,7626049006523703
0,4967315841317403
0,7395739351867611
0,3980547283939246
0,8018050486539652
0,48916091618923285
0,7933406510622253
0,5020010912316635
0,8088719105029912
0,44465973882271187
0,7686278816339238
0,39106993668524315
0,7387605949810386
0,6216617062712984
0,7260704576589094
0,45333426417904044
0,7735995616422193
0,6316780212428643
0,8181989595304063
0,38299826968548073
0,7233953165712296
0,43949725687706154
0,8041174315364815
0,5710796699117671
0,8515483489822269
0,6148686646792128
0,8826417006731003
0,4951565603505187
0,9145901591114662
0,5255861407501633
0,7672279093827794
0,5432593119362318
0,7795263936461972
0,5053835789257924
0,8011120865135359
0,48552123949732956
0,8187431205422168
0,578803674240448
0,796982806449443
0,46655801455995866
0,8217815493133633
0,6009858129612318
0,8053392170604022
0,504605963604127
0,7899520819932226
0,4145048782701183
0,7742776552627135
0,506089059280714
0,8320035051021885
0,5625084341953409
0,8193882505643618
0,5151476158558858
0,6576962687257003
0,5278435360618798
0,7647160300432616
0,6203925639456902
0,8871851143864457
0,6087591996865734
0,7811223100942152
0,495855726702852
0,8285383915968666
0,4460482755537137
0,8146833961203046
0,4363959058083804
0,6969500957142719
0,6131632343492572
0,8844221546783667
0,4422001283863079
0,8017147502286658
0,5019534818734194
0,8217652464950159
0,5158669185342443
0,7895849025283788
0,6276669610997297
0,7655347436250084
0,5144211056026963
0,8621056300591374
0,5646053329776357
0,8082082551199353
0,48883118721771207
0,7722829915468955
0,4942374326364245
0,6474129221285864
0,5330037726593008
0,7387896796192308
0,4996359049197139
0,8892804167881838
0,5159691708628598
0,8494161858524233
0,4161956808907396
0,8117919127715737
0,4435836988007168
0,6422500438367741
0,5079828758816919
0,8138752637410699
0,4721616284547102
0,7629659373486055
0,49900778862912326
0,6925235233078968
0,4180217671066442
0,6725631324568354
0,4750558688940854
0,8721922692207905
0,4332024100479396
0,7883690270799328
0,6048037558302225
0,7486312348700173
0,5975695138247932
0,734551716554952
0,5294246346744526
0,6580414148399806
0,5493659487158149
0,7536407928885878
0,533636593722745
0,7683341904215844
0,5176321453348259
0,8783565873090116
0,4759149374792338
0,8011127904649878
0,5017176438051173
0,7917181306682604
0,4920897882899895
0,767714575560671
0,4668885727707951
0,8465723626983017
0,49732399145144
0,7751785124485504
0,42109518226421777
0,7834207165718959
0,6426807912421709
0,8755251885044741
0,5081658357727711
0,7882388608720203
0,5138993321411399
0,8458101208834358
0,4948199961976051
0,858718046110549
0,6130086793263037
0,7919483878605745
0,5007855042589556
0,8033112903697062
0,48042766208681487
0,8143668528632046
0,5016885630186775
0,7902358969286656
0,5123540679229677
0,8182241307282168
0,48608267954816914
0,7289359392221529
0,3976198330607895
0,7763773349550549
0,6262674386172794
0,8477072383881882
0,4841727448480637
0,7944307274028016
0,4886387168589715
0,7574502364976126
0,4488607566095652
0,8541219887426983
0,5847986467212294
0,8110308694217258
0,498091602013947
0,6788752063134411
0,4572850228124057
0,776947716446209
0,500970145439008
0,8265945700484553
0,5598667705677497
0,7232001932636565
0,5032699676924879
0,837267391005997
0,49234265608329736
0,7184520938042617
0,5514908658894632
0,7873233525699789
0,5618951302175731
0,770283127747028
0,4975994479664965
0,8069064729398335
0,3730322637993082
0,7886169744549476
0,5043338126238801
0,8693984871596012
0,4940065782283323
0,7912275671701735
0,49731948377638185
0,6936814909516497
0,5114487824021186
